arquivo	escopo	categoria	git_blob_base_70d6b726	bytes	revisao
backend/src/utils/professional-name.test.ts	backend	teste	062a4e166ccf57db1b5b074ae79f1790a2f692f6	1602	inventariado_nao_revisado
backend/src/utils/professional-name.ts	backend	codigo	5adb2bf7042a31e9930bb5026bebc3ef62ecd4a6	2308	inventariado_nao_revisado
backend/src/utils/professional-registry.test.ts	backend	teste	8c7dbd4ec40722851c5b15c67ab481d99823db2e	951	inventariado_nao_revisado
backend/src/utils/professional-registry.ts	backend	codigo	18903abf93f79d2338b50a885845afdbd3fcbd27	3212	inventariado_nao_revisado
backend/src/utils/psychologist-public-ranking.ts	backend	codigo	1d040824ac3bccd41e426de13409dc2b620d9602	324	inventariado_nao_revisado
backend/src/utils/psychologist-public-ranking/context.ts	backend	codigo	65d05174ae762d1e1effc8dc805478eae9e14150	5766	inventariado_nao_revisado
backend/src/utils/psychologist-public-ranking/ranking.ts	backend	codigo	bb6d5af33a7e481a441fbb517e9978cc5e74cc18	7064	inventariado_nao_revisado
backend/src/utils/psychologist-public-ranking/scoring.ts	backend	codigo	d803c03f5107e9668afe7033b4f362330027ca6f	11161	inventariado_nao_revisado
backend/src/utils/public-error.test.ts	backend	teste	96c5bb1e14117d56d2c6a80eaff7206863cdc33d	3106	lido_revisao_inicial
backend/src/utils/public-error.ts	backend	codigo	b91cb4523240f367e70f7fd7f32b101194fa8ec0	3962	lido_revisao_inicial
backend/src/utils/public-origin.test.ts	backend	teste	c79ed4d3d800834a119749ea93e8d2c63601fd92	5232	inventariado_nao_revisado
backend/src/utils/public-origin.ts	backend	codigo	e3c4ac6b9fd89e137e9467e81b193734625c166f	5488	inventariado_nao_revisado
backend/src/utils/public-response.test.ts	backend	teste	c4bc329e252cc696106cd3a0096926f3f5c2c674	2529	lido_revisao_inicial
backend/src/utils/public-response.ts	backend	codigo	039c6f347f57ce24bb9a0631328d865ae7591fcf	3900	lido_revisao_inicial
backend/src/utils/push-subscription.test.ts	backend	teste	dddf79dea6359c660e76ead08282cce12e852c4d	3097	inventariado_nao_revisado
backend/src/utils/push-subscription.ts	backend	codigo	53d79a66da555f1f9b9c83fa7f96c5d7460565b4	2514	inventariado_nao_revisado
backend/src/utils/runtime-config.test.ts	backend	teste	c35ec7bb94e4bad24dc41af88db4cb2dde25a5e1	3044	inventariado_nao_revisado
backend/src/utils/runtime-config.ts	backend	codigo	86e3745387d38648462d858afa7c82fb7a9c65d8	2960	lido_revisao_inicial
backend/src/utils/safe-error-log.test.ts	backend	teste	ba5f062d0290abbd49b480f1cbba5b9cc8258a4b	861	inventariado_nao_revisado
backend/src/utils/safe-error-log.ts	backend	codigo	10cb4640e3ae6d173f60f62c43e16ac451049ff1	293	lido_revisao_inicial
backend/src/utils/safe-external-url.test.ts	backend	teste	92a57dd8467fcad23008a730b4fa01a5ff56b9d1	1459	inventariado_nao_revisado
backend/src/utils/safe-external-url.ts	backend	codigo	1fc3ec9a53064666222b5e632004809901207041	1511	inventariado_nao_revisado
backend/src/utils/sanitize-sensitive.test.ts	backend	teste	4f7020c714290df7872ebaf9658a37806284d797	4742	inventariado_nao_revisado
backend/src/utils/sanitize-sensitive.ts	backend	codigo	2dbf55bff46585b3be0c9653a4ea285bcd4edb57	5089	lido_revisao_inicial
backend/src/utils/subscription-entitlement.ts	backend	codigo	f6b5d6b957b59e51f69508849c2edfe4a9b77744	3076	inventariado_nao_revisado
backend/src/utils/user-auth-cookie.test.ts	backend	teste	b92e1a03e879ae754fb6ae13dfee7583dbea3279	5378	inventariado_nao_revisado
backend/src/utils/user-auth-cookie.ts	backend	codigo	88284ca33d32955e187629ce661bb2822ef636a7	4408	inventariado_nao_revisado
backend/src/utils/validator.ts	backend	codigo	1b4abddccab776170577a330e5070ac5fe71779b	278	lido_revisao_inicial
backend/src/utils/vapid-subject.test.ts	backend	teste	378b041b59a1c8fefb6dcc57f8efed0dc692351a	1165	inventariado_nao_revisado
backend/src/utils/vapid-subject.ts	backend	codigo	10fe2ea0897a587bfc6ee01ea5dd7119aa5d9ae9	1015	inventariado_nao_revisado
backend/src/utils/video-stream-import-source.test.ts	backend	teste	cd72fee075d28ef1ece1b332a0a67b27f62cbbb4	1861	inventariado_nao_revisado
backend/src/utils/video-stream-import-source.ts	backend	codigo	612423e4008530cb2daec4d30824bd67190cc3c6	2382	inventariado_nao_revisado
backend/src/utils/whatsapp-contact.ts	backend	codigo	02d411074e6e3b7997b79f672ceb1af79162112c	1768	inventariado_nao_revisado
backend/swagger/api.json	backend	configuracao	a95f43845ea70a5892b139dff58216a54d960e38	143056	inventariado_nao_revisado
backend/templates/transactional.hbs	backend	configuracao	7bea7058a887ec19786af79fecdbf0e5e9c96990	8510	inventariado_nao_revisado
backend/tsconfig.json	backend	configuracao	8b3a47ce075fe6191edbb7067fc25c1055388ad1	506	inventariado_nao_revisado
design-qa.md	raiz	documentacao	0d51027fc4a2dfcc4771874fb2e8052366d673fe	3045	inventariado_nao_revisado
frontend/.builder/rules/lectum-frontend.mdc	frontend	configuracao	73b65a8ac9bf75ef4cc6aba303c7084507512e73	1274	inventariado_nao_revisado
frontend/.builderignore	frontend	configuracao	eb20f3652e02c25d637281c7a238291bfd28b3d3	387	inventariado_nao_revisado
frontend/.env.example	frontend	configuracao	29899351fc11a0a1caefe088046bbf6a270d4178	4644	inventariado_nao_revisado
frontend/.gitignore	frontend	configuracao	7b8da95f5e59cc72a63ed135ddaf5952d440535e	494	inventariado_nao_revisado
frontend/AGENTS.md	frontend	documentacao	8bd0e39085d5260e7f8faffcad2fdc45e10aef33	327	inventariado_nao_revisado
frontend/CLAUDE.md	frontend	documentacao	43c994c2d3617f947bcb5adf1933e21dabe46bb5	11	inventariado_nao_revisado
frontend/README.md	frontend	documentacao	e215bc4ccf138bbc38ad58ad57e92135484b3c0f	1450	inventariado_nao_revisado
frontend/biome.json	frontend	configuracao	e8fbf8767067115b035e08d8ab75ed78489320ca	708	inventariado_nao_revisado
frontend/eslint.config.mjs	frontend	codigo	05e726d1b4201bc8c7716d2b058279676582e8c0	465	inventariado_nao_revisado
frontend/next.config.ts	frontend	codigo	ba0d3bedaa4d20ae221697c3c9e9ed32b017449e	14246	inventariado_nao_revisado
frontend/package.json	frontend	configuracao	8a9a74ec9affa52663e97dccce5e21e02ee6bc78	2935	inventariado_nao_revisado
frontend/pnpm-lock.yaml	frontend	lockfile	e09600fb356c4f774daa3e85332e7ffebd739e73	207843	inventariado_nao_revisado
frontend/pnpm-workspace.yaml	frontend	configuracao	dd1b4fd58b1208ac3bc2302b4060b8c320c96628	49	inventariado_nao_revisado
frontend/postcss.config.mjs	frontend	codigo	61e36849cf7cfa9f1f71b4a3964a4953e3e243d3	94	inventariado_nao_revisado
frontend/public/icon.png	frontend	visual_binario	c565e4b3227d1a4b02b296d3ed6f66745faba004	58525	inventariado_nao_revisado
frontend/public/images/brand/lectum-logo-icon.svg	frontend	configuracao	78d207cf30ef24189f25e4175475a4184dd4bbbc	308119	inventariado_nao_revisado
frontend/public/images/community-request-illustration.svg	frontend	configuracao	7cf5fe2d591a04b75b8cd0ffbc81324d59c53ec6	190528	inventariado_nao_revisado
frontend/public/images/community/explore/ansiedade.png	frontend	visual_binario	d0ae18c410c74bd11aa0d485878662ded9a198ec	1055376	inventariado_nao_revisado
frontend/public/images/community/explore/autocuidado.png	frontend	visual_binario	594025a5d96feaabbd8afa32a98518159d866297	988359	inventariado_nao_revisado
frontend/public/images/community/explore/depressao.png	frontend	visual_binario	75634777498223864b81bea6266bf3db1e44a466	967842	inventariado_nao_revisado
frontend/public/images/community/explore/relacionamentos.png	frontend	visual_binario	59caf95b892d1a4de0a14142f817c1a13bdd6ace	1247959	inventariado_nao_revisado
frontend/public/images/community/explore/tdah.png	frontend	visual_binario	6c5d2d9e466302054a4cb186e5799dd6fcbdcfdb	1002265	inventariado_nao_revisado
frontend/public/images/patient-welcome-hug.svg	frontend	configuracao	3b8ac21a4a4faaeae925bc8f149968aa0c0c8951	22374	inventariado_nao_revisado
frontend/public/images/patient-welcome/welcome-choice-background-desktop.svg	frontend	configuracao	9be8a694ef3774d8d33d707da46ec8444396e7b8	3340	inventariado_nao_revisado
frontend/public/images/patient-welcome/welcome-choice-background.svg	frontend	configuracao	9fe65cf851bf147ec2e3f7e6183877a877b382d5	1252614	inventariado_nao_revisado
frontend/public/images/patient-welcome/welcome-intro-background-desktop.svg	frontend	configuracao	89a6913f6cbcd08ff2ec48675fe8a1c8479c3202	3932	inventariado_nao_revisado
frontend/public/images/patient-welcome/welcome-intro-background.svg	frontend	configuracao	8f45109bf677fac5261b3d89ca38a18d37a2b09a	1392190	inventariado_nao_revisado
frontend/public/images/social/lectum-symbol-white.png	frontend	visual_binario	ee5c2b4e16d556b82d3086f770ac2fbe850c6de6	8884	inventariado_nao_revisado
frontend/public/logo-dark.png	frontend	visual_binario	d96c4da09d1bd1cf7124642a6c66ca1612d8b977	121646	inventariado_nao_revisado
frontend/public/logo-icon.svg	frontend	configuracao	78d207cf30ef24189f25e4175475a4184dd4bbbc	308119	inventariado_nao_revisado
frontend/public/logo-light.png	frontend	visual_binario	d96c4da09d1bd1cf7124642a6c66ca1612d8b977	121646	inventariado_nao_revisado
frontend/public/pwa/icon-192.png	frontend	visual_binario	3a6ec85d4b54af03ef99175cb08d279ff7168800	10762	inventariado_nao_revisado
frontend/public/pwa/icon-512.png	frontend	visual_binario	c565e4b3227d1a4b02b296d3ed6f66745faba004	58525	inventariado_nao_revisado
frontend/public/svg/arrow_forward_24dp_64748B_FILL0_wght400_GRAD0_opsz24.svg	frontend	configuracao	a428b869f42fa786ecf37f9a5bffccbf0315d35e	190	inventariado_nao_revisado
frontend/public/svg/atr_24dp_64748B_FILL0_wght400_GRAD0_opsz24.svg	frontend	configuracao	712e18863b8682e77ec7c24afb6015325e0625a8	368	inventariado_nao_revisado
frontend/public/svg/communities_24dp_64748B_FILL0_wght400_GRAD-25_opsz24.svg	frontend	configuracao	5b71d3fdf8eeaca3c6a69f02817c97be2a893a89	968	inventariado_nao_revisado
frontend/public/svg/google.svg	frontend	configuracao	d949ddeb90efd71dda7f94c95f33f43b47acad16	2275	inventariado_nao_revisado
frontend/public/svg/psicologos.svg	frontend	configuracao	98eaa3e9d311a801ab599368c0588dc91d7b88f0	376	inventariado_nao_revisado
frontend/public/svg/public_24dp_64748B_FILL0_wght400_GRAD0_opsz24.svg	frontend	configuracao	a458be57c9a1522d1c14407d18fc4a8f72e3f24f	603	inventariado_nao_revisado
frontend/public/sw.js	frontend	codigo	9fe7f408b58073b2a63361ddc0550640273e81dd	3853	inventariado_nao_revisado
frontend/scripts/remove-production-source-maps.mjs	frontend	codigo	2ec5111322edb972fcdc53a627647c540eade393	2045	inventariado_nao_revisado
frontend/src/api/auth-cookie.ts	frontend	codigo	44e87f579f7772851ea54e5f38886fc676632bd8	627	inventariado_nao_revisado
frontend/src/api/cache/keys.ts	frontend	codigo	18bec1e5adc6dff5ec499492679b395a3f88e069	3417	inventariado_nao_revisado
frontend/src/api/callers/account/index.tsx	frontend	codigo	84a7c07ddd1b3070d7e4e620d9ae4f31aa217cea	5429	inventariado_nao_revisado
frontend/src/api/callers/analytics/index.tsx	frontend	codigo	b916445efc184037e8a11739ec55df3773a131ff	1153	inventariado_nao_revisado
frontend/src/api/callers/auth/index.tsx	frontend	codigo	18650e36fd13097b427436ec3821e39ba6e7efcb	4088	lido_revisao_inicial
frontend/src/api/callers/community/index.tsx	frontend	codigo	d2402459852c885ed464a053727d957e50eb7fee	7626	inventariado_nao_revisado
frontend/src/api/callers/directory/index.tsx	frontend	codigo	fb6e97b279925a7f466015b28d84ad07bcc865af	5839	inventariado_nao_revisado
frontend/src/api/callers/notification/index.tsx	frontend	codigo	cc022c05c87cceb70772b43089fa08021ede1867	2386	inventariado_nao_revisado
frontend/src/api/callers/notification_subscription/index.tsx	frontend	codigo	2f3ab199f954fd1ac9de6d62676696e4c78452be	400	inventariado_nao_revisado
frontend/src/api/callers/patient/index.tsx	frontend	codigo	3362f5850a76636c2d58dba1058a95fccfe1732b	12838	inventariado_nao_revisado
frontend/src/api/callers/posts/index.tsx	frontend	codigo	fdf0cfeb5bbb763b5ac9f737424c7fcb7cee6579	576	inventariado_nao_revisado
frontend/src/api/callers/posts/post-mutations.ts	frontend	codigo	80ad4e4d0234de203cdfaba5ee5f809bf50c08f7	6140	inventariado_nao_revisado
frontend/src/api/callers/posts/queries.ts	frontend	codigo	1fa80a5579faf916a880d835cfa73320a7c686bc	2769	inventariado_nao_revisado
frontend/src/api/callers/posts/reply-mutations.ts	frontend	codigo	63621d5ae7634d0fd5ce2cc3c85fc827e8defb8b	11338	inventariado_nao_revisado
frontend/src/api/callers/posts/vote.ts	frontend	codigo	30a72a1de8b4bf0055a8f27d8f9204e15f28faac	6874	inventariado_nao_revisado
frontend/src/api/callers/psychologist-analytics/index.tsx	frontend	codigo	08b61f266994160ed708ba4ad220e01234ebbf2b	520	inventariado_nao_revisado
frontend/src/api/callers/psychologist-billing/index.tsx	frontend	codigo	21853d2bc652d7755a784394a3fb52106fa547bf	5713	inventariado_nao_revisado
frontend/src/api/callers/psychologist-cfp/index.tsx	frontend	codigo	4dbfe72a2281d9b3fb4465ba283bebc04679e311	1717	inventariado_nao_revisado
frontend/src/api/callers/psychologist-free-profile/index.tsx	frontend	codigo	04da8ceb28aa561f71ddb9420d994f91508da0bd	8870	inventariado_nao_revisado
frontend/src/api/callers/psychologist-reviews/index.tsx	frontend	codigo	39c1e54ea1c0662c5e56f0a9b0a97d3353cb6a2c	1387	inventariado_nao_revisado
frontend/src/api/callers/psychologist-whatsapp-verification/index.tsx	frontend	codigo	93583f54fbb6eb95831bbd270fcec8881b49a89d	1961	inventariado_nao_revisado
frontend/src/api/callers/reviews/index.tsx	frontend	codigo	7d86c6b0a570133d6db71b908d35f8b067d076ef	1558	inventariado_nao_revisado
frontend/src/api/callers/video-assets/index.tsx	frontend	codigo	8d06ca96bfc3e828bcfd584ec336ef36f2ded3e2	880	inventariado_nao_revisado
frontend/src/api/errors.ts	frontend	codigo	2f74bddf3067b85fb9d746148a224d6c6697b9b7	5238	lido_revisao_inicial
frontend/src/api/generator/index.ts	frontend	codigo	f97569bbed60ca32f63b87e5f5c6806fb8080007	1372	inventariado_nao_revisado
frontend/src/api/generator/types/account.ts	frontend	codigo	59314be9524075005e8925c9b6bc75656f11149e	1424	inventariado_nao_revisado
frontend/src/api/generator/types/billing.ts	frontend	codigo	5495d9e8ce4652f33fe6e3b2694b69352f148207	4541	inventariado_nao_revisado
frontend/src/api/generator/types/cfp.ts	frontend	codigo	cbba680117fb8b5c2ffa0aa794bcaade52b7bc80	763	inventariado_nao_revisado
frontend/src/api/generator/types/community.ts	frontend	codigo	49df6d9536d579485a94684fde06f10e0565058b	7385	inventariado_nao_revisado
frontend/src/api/generator/types/directory.ts	frontend	codigo	6ea108453dc02bd8de68a8216e8b917fe5197b86	5557	inventariado_nao_revisado
frontend/src/api/generator/types/free-profile.ts	frontend	codigo	02a14957cc17d0f046163e4cf709e6d44f2c59d4	5378	inventariado_nao_revisado
frontend/src/api/generator/types/index.ts	frontend	codigo	639c8421efe00deb1f630bad70126205c497b944	3201	inventariado_nao_revisado
frontend/src/api/generator/types/notification.ts	frontend	codigo	1d05a5cc628dc53ea6a88de69f4a97be75a6c69f	468	inventariado_nao_revisado
frontend/src/api/generator/types/patient-relations.ts	frontend	codigo	aec68f66f1ea188192e15d26f6a2f155d5dc7d51	1344	inventariado_nao_revisado
frontend/src/api/generator/types/posts.ts	frontend	codigo	3cbc451113bb5f75d8b2be395b73439a861c44b4	6481	inventariado_nao_revisado
frontend/src/api/generator/types/psychologist-analytics.ts	frontend	codigo	a7b455ef9ba5919317f0fd9e66e16502d00bbe55	7716	inventariado_nao_revisado
frontend/src/api/generator/types/psychologist-reviews.ts	frontend	codigo	49c341523340fe4dd4647f4cef7e81ccc8eda681	1045	inventariado_nao_revisado
frontend/src/api/generator/types/reviews.ts	frontend	codigo	a63a040537e11cbc32036e1cb3b5c2ee88d0af67	1384	inventariado_nao_revisado
frontend/src/api/generator/types/user.ts	frontend	codigo	d0b770c64d6041151b41d5304cae1605611e840c	2586	inventariado_nao_revisado
frontend/src/api/generator/types/video-assets.ts	frontend	codigo	a4057d5f551a4856011ff1f3307cb59850ed39e0	795	inventariado_nao_revisado
frontend/src/api/generator/types/whatsapp-verification.ts	frontend	codigo	3a338440e39c15ae942e9b8262f92c9a80653573	386	inventariado_nao_revisado
frontend/src/api/handle.ts	frontend	codigo	a90782c3e8b41431e6d6960743d614998e3e1ecc	2751	inventariado_nao_revisado
frontend/src/api/index.ts	frontend	codigo	ed484d9e3d62b1daa83b3936d0ef28258b3fd17d	1451	inventariado_nao_revisado
frontend/src/api/req/account/index.ts	frontend	codigo	cd2514346ae5580bd4341979d19db101d374b4c2	2903	inventariado_nao_revisado
frontend/src/api/req/analytics/index.ts	frontend	codigo	0f8ba4ca1283e70d6b9bf4dc833aaa2021c53317	6741	inventariado_nao_revisado
frontend/src/api/req/auth/index.ts	frontend	codigo	4b3be4ec82ca337ed7ba9e33ae823acc0b409381	3492	lido_revisao_inicial
frontend/src/api/req/community/index.ts	frontend	codigo	18d43c8db84762094b41aaa510b8d9e75e4c5bee	11008	inventariado_nao_revisado
frontend/src/api/req/directory/index.ts	frontend	codigo	36f54cb2365ec35a435f00c405ed9bb530159c7e	3873	inventariado_nao_revisado
frontend/src/api/req/notification-subscription/index.ts	frontend	codigo	438a693158c39757a808a537bba30e1c04c75f57	500	inventariado_nao_revisado
frontend/src/api/req/notification/index.ts	frontend	codigo	fcd009832e2a71b5c5d86103030252837a5fd9ce	1665	inventariado_nao_revisado
frontend/src/api/req/patient/index.ts	frontend	codigo	a1262f45eeca7d54960710b125a79e9e7cfc0b2d	4083	inventariado_nao_revisado
frontend/src/api/req/posts/index.ts	frontend	codigo	2e4dca44a80f9048f26dad4a44978535c4742e03	17139	inventariado_nao_revisado
frontend/src/api/req/posts/reply-media-file.ts	frontend	codigo	09e7f5dbf3b9a205140dc1235e676571e121be4a	1100	inventariado_nao_revisado
frontend/src/api/req/posts/reply-stream-upload.ts	frontend	codigo	90b263c755025fe8df2e55a345f804d7984958dd	705	inventariado_nao_revisado
frontend/src/api/req/psychologist-analytics/index.ts	frontend	codigo	14706bd67a21ed27a16db92bd23b9896a1acad7c	465	inventariado_nao_revisado
frontend/src/api/req/psychologist-billing/index.ts	frontend	codigo	50085656c24d508cad90daf266f1bd66b4ec6079	2720	inventariado_nao_revisado
